hsa-mir-155,hsa-mir-491,hsa-mir-196b,hsa-mir-10a,hsa-mir-21,hsa-mir-148a,hsa-mir-1266,hsa-mir-200c,hsa-mir-128,hsa-mir-146b,hsa-mir-1296,hsa-mir-15b,hsa-mir-28,hsa-mir-105,hsa-mir-653,hsa-mir-452,hsa-mir-767,hsa-mir-141,hsa-mir-34a,hsa-mir-193a,hsa-mir-139,hsa-mir-374a,hsa-mir-23a,hsa-mir-504,hsa-mir-27a,hsa-mir-346,hsa-mir-503,hsa-mir-142,hsa-mir-501,hsa-mir-10b,hsa-mir-200a,hsa-mir-200b,hsa-mir-9,hsa-mir-30a,hsa-mir-574,hsa-mir-339,hsa-mir-100,hsa-mir-25,hsa-mir-138,hsa-mir-217,hsa-mir-335,hsa-mir-96,hsa-mir-671,hsa-mir-1262,hsa-mir-616,hsa-mir-455,hsa-mir-937,hsa-mir-383,hsa-mir-99b,hsa-mir-424
0.59024,0.04491,0.39544,0.83573,0.62207,0.67915,0.49887,0.51325,0.13098,0.55058,0.0647,0.69873,0.5523,0.11165,0.26478,0.84949,0.10174,0.43379,0.79508,0.67226,0.26666,0.41861,0.50747,0.04503,0.54166,0.12659,0.64313,0.51686,0.53778,0.85895,0.41312,0.27246,0.90324,0.76477,0.77129,0.45468,0.64153,0.58772,0.02997,0.50893,0.60608,0.36517,0.60798,0.33452,0.17223,0.47623,0.4108,0.2459,0.50672,0.42463
0.18272,0.09316,0.04795,0.38943,0.33991,0.0635,0.0298,0.26603,0.34512,0.35852,0.4517,0.66259,0.34857,0.50641,0.08878,0.14481,0.53994,0.11768,0.11598,0.18496,0.54678,0.24784,0.03244,0.372,0.20399,0.4829,0.62903,0.1905,0.01907,0.98173,0.24006,0.21372,0.94452,0.36736,0.15339,0.18523,0.50756,0.31045,0.36475,0.05202,0.44236,0.23331,0.34576,0.07181,0.07853,0.03919,0.20012,0.24745,0.28534,0.31463
0.24595,0.56333,0.19583,0.21368,0.20175,0.34533,0.17502,0.29951,0.48276,0.26075,0.76381,0.42661,0.36134,0.45341,0.11563,0.13223,0.43369,0.34597,0.4026,0.19819,0.57987,0.40428,0.39044,0.50623,0.52387,0.61617,0.33411,0.40089,0.54984,0.79631,0.26309,0.19516,0.96275,0.43614,0.48445,0.48345,0.36587,0.41838,0.5584,0.11907,0.4962,0.44863,0.44696,0.27208,0.15609,0.47973,0.09062,0.64512,0.39559,0.4963
0.37782,0.28927,0.62401,0.27734,0.25621,0.44611,0.19692,0.20322,0.24733,0.27174,0.6627,0.70746,0.41225,0.32693,0.06012,0.52922,0.4313,0.4478,0.14104,0.11488,0.37311,0.44634,0.37803,0.15505,0.43337,0.21962,0.36306,0.60225,0.42079,0.94238,0.07564,0.05028,0.95127,0.484,0.58897,0.65793,0.36231,0.46239,0.51625,0.69839,0.45322,0.30955,0.2899,0.27805,0.48163,0.31223,0.05649,0.42462,0.19481,0.5512
0.05946,0.10171,0.36754,0.14607,0.30378,0.43221,0.04745,0.27423,0.43861,0.13024,0.5237,0.29295,0.48024,0.4336,0.09935,0.26148,0.4375,0.243,0.14611,0.40068,0.41513,0.55983,0.45405,0.3605,0.3694,0.55041,0.45409,0.22363,0.48914,0.4777,0.25164,0.21484,0.94353,0.48512,0.30943,0.25162,0.56162,0.40987,0.24768,0.14507,0.40756,0.43691,0.27533,0.43084,0.06639,0.39513,0.33468,0.42003,0.50171,0.31276
0.47764,0.65184,0.12045,0.32394,0.32924,0.3833,0.34917,0.4018,0.72879,0.78627,0.77673,0.46414,0.52192,0.56018,0.31994,0.32524,0.51223,0.33472,0.57664,0.35134,0.84927,0.36007,0.38103,0.63664,0.38161,0.90363,0.59306,0.34408,0.56595,0.33707,0.35819,0.25609,0.90825,0.60864,0.57626,0.44348,0.45341,0.31184,0.78783,0.27325,0.56289,0.35003,0.61703,0,0.11389,0.49446,0.35614,0.77232,0.74708,0.36998
0.47191,0.53815,0.02516,0.29251,0.11934,0.55801,0.61837,0.38873,0.49644,0.60242,0.61395,0.7776,0.55567,0.36012,0.23587,0.17027,0.32983,0.14364,0.60253,0.29706,0.61173,0.38441,0.40149,0.41144,0.41436,0.56502,0.35238,0.23995,0.55019,0.53502,0.7925,0.61341,0.95009,0.63635,0.51537,0.69684,0.49596,0.43164,0.57845,0.24692,0.63174,0.05991,0.48203,0.17344,0,0.31616,0,0.76198,0.63318,0.30547
0.51957,0.58093,0.12592,0.32585,0.43871,0.39938,0.27015,0.44502,0.52261,0.47285,0.72593,0.58517,0.40421,0.42546,0.28756,0.38787,0.37818,0.55621,0.63098,0.28778,0.607,0.51074,0.54766,0.50786,0.58854,0.76127,0.49522,0.49395,0.54129,0.36537,0.19664,0.30123,0.93308,0.55629,0.5072,0.46779,0.37087,0.46182,0.62525,0.24795,0.45594,0.33071,0.43949,0.26327,0.09538,0.4466,0.18472,0.77811,0.52036,0.51036
0.149,0.12851,0.05165,0.33536,0.27631,0.41358,0.17081,0.26198,0.38221,0.41318,0.3714,0.39218,0.6843,0.24566,0.16845,0.12905,0.17288,0.27408,0.29505,0.41454,0.25084,0.54432,0.48242,0.12832,0.36019,0.49187,0.42536,0.26755,0.47372,0.46396,0.60222,0.46419,0.94509,0.78718,0.42916,0.25105,0.60381,0.40004,0.29702,0.39744,0.22946,0.26895,0.39032,0.38916,0.1829,0.36244,0.25587,0.64208,0.69786,0.30886
0.18795,0.26669,0,0.23103,0.34281,0.43244,0.38213,0.43521,0.50817,0.23224,0.35218,0.37783,0.58797,0.40265,0.09901,0.32201,0.36509,0.07923,0.15789,0.45165,0.364,0.50173,0.5983,0.31875,0.3949,0.49462,0.31422,0.20437,0.5734,0.45741,0.24871,0.22318,0.89373,0.76398,0.43842,0.21064,0.76142,0.31454,0.33661,0.50316,0.46433,0.44355,0.43621,0.49394,0.13366,0.45918,0.48723,0.66311,0.64464,0.15299
0.166,0.1695,0.10142,0.41252,0.25594,0.36973,0.1538,0.27643,0.51379,0.291,0.39456,0.37084,0.34511,0.48596,0.03447,0.13693,0.50448,0.15481,0.27981,0.22228,0.61977,0.33969,0.30202,0.19968,0.35523,0.54149,0.64507,0.2092,0.45863,0.77666,0.3233,0.38021,0.94445,0.47759,0.09366,0.23623,0.49696,0.53906,0.51167,0.22518,0.44589,0.75431,0.32477,0.06076,0.14957,0.22449,0.25813,0.40126,0.26663,0.4272
0.18541,0.17347,0.03425,0.41614,0.15121,0.32828,0.16266,0.18208,0.46191,0.25224,0.45968,0.3483,0.34224,0.50709,0.18092,0.25153,0.50444,0.16458,0.29699,0.11595,0.44288,0.26668,0.26847,0.2727,0.33236,0.59497,0.50468,0.16288,0.41732,0.21805,0.25239,0.24181,0.97602,0.57048,0.15208,0.20865,0.4185,0.41102,0.42051,0.16975,0.46848,0.31542,0.26446,0.06508,0.09139,0.22526,0.22216,0.53775,0.267,0.42612
0.29731,0.49128,0.11268,0.36353,0.1988,0.31752,0.33865,0.40814,0.63998,0.47202,0.59571,0.4933,0.56863,0.50925,0.1068,0.23436,0.46625,0,0.4658,0.39123,0.73737,0.33741,0.46847,0.58323,0.48053,0.74321,0.429,0.42451,0.52734,0.78031,0.2576,0.34589,0.9173,0.69922,0.49569,0.39529,0.55079,0.61479,0.63184,0.25291,0.5802,0.26621,0.51707,0.37432,0.30168,0.53659,0.32655,0.74606,0.746,0.35178
0.29903,0.48663,0.10389,0.41931,0.32085,0.34677,0.21114,0.42669,0.75436,0.39702,0.56209,0.50783,0.48675,0.61567,0.29151,0.34087,0.57523,0.3412,0.48975,0.39147,0.69287,0.51544,0.4931,0.66116,0.57416,0.40833,0.27803,0.3332,0.46758,0.77732,0.25939,0.32649,0.88717,0.58426,0.36075,0.28963,0.61065,0.59663,0.54667,0.40361,0.51809,0.51639,0.45367,0.23616,0.02519,0.37629,0.39815,0.7256,0.5083,0.43002
0.81951,0.31156,0.29577,0.47264,0.58848,0.51174,0.41816,0.69735,0.54246,0.59985,0.58833,0.77575,0.81895,0.45434,0.68841,0.50402,0.44594,0.45652,0.61609,0.76565,0.44315,1,0.71186,0.69636,0.74217,0.56551,0.46678,0.66247,0.69432,0.91758,0.72969,0.58523,0.78075,0.58307,0.90729,0.44241,0.69778,0.75808,0.52465,0.36995,0.43505,0.36817,0.46651,0.44854,0.32863,0.55483,0.61161,0.65373,0.77105,0.80009
0.58595,0.44371,0.17751,0.38432,0.36639,0.34473,0.43006,0.37108,0.54859,0.37093,0.62987,0.64275,0.60875,0.50448,0.12137,0.46951,0.49892,0.24552,0.47976,0.44635,0.60873,0.7502,0.46336,0.46889,0.5305,0.48355,0.14384,0.50214,0.57113,0.32553,0.4214,0.18784,0.94041,0.6136,0.48844,0.44612,0.38039,0.5826,0.47683,0.07106,0.45081,0.43199,0.43832,0.37586,0.20102,0.27104,0,0.63061,0.31907,0.61323
0.44914,0.36415,0.37802,0.32905,0.54191,0.45142,0.20155,0.63218,0.57361,0.2661,0.5548,0.71453,0.6293,0.39477,0.15281,0.45074,0.37115,0.52171,0.1918,0.42754,0.57021,0.69783,0.59211,0.49948,0.66162,0.34485,0.18974,0.60009,0.33911,0.7618,0.29143,0.27922,0.88832,0.5515,0.3562,0.44702,0.54493,0.70571,0.34431,0.15763,0.37296,0.36405,0.37908,0.41514,0.07797,0.33426,0.20934,0.64071,0.3167,0.41631
0.61891,0.45163,0.63517,0.6817,0.51599,0.67068,0.57348,0.79406,0.43235,0.53267,0.5248,0.71277,0.8762,0.37454,0.18101,0.34735,0.23356,0.83579,0.71287,0.6721,0.45557,0.7776,0.73104,0.40011,0.80247,0.45308,0.24037,0.66263,0.57344,0.66137,0.71666,0.66867,0.8345,0.897,0.78172,0.82256,0.68618,0.79312,0.41165,0.13284,0.60824,0.1319,0.49589,0.61837,0.41764,0.56271,0.69458,0.60464,0.68455,0.57462
0.21682,0.60992,0.1706,0.23935,0.41555,0.35529,0.09007,0.28228,0.61519,0.32164,0.62671,0.36433,0.53299,0.47539,0.09044,0.47128,0.47457,0.35435,0.38802,0.47035,0.65292,0.45471,0.56148,0.46516,0.55396,0.6425,0.37918,0.49559,0.47538,0.43742,0.27052,0.28258,0.93471,0.61632,0.45766,0.2782,0.53008,0.50969,0.54161,0.25523,0.41509,0.31089,0.35697,0.32188,0.15237,0.45541,0.30462,0.8146,0.59188,0.34591
0.29783,0.41907,0.10764,0.25049,0.36997,0.41365,0.10161,0.29101,0.56559,0.1728,0.67242,0.45747,0.64382,0.45714,0.22813,0.17448,0.50558,0.25401,0.39082,0.37561,0.50078,0.60773,0.63308,0.49597,0.71857,0.76172,0.46436,0.64043,0.46313,0.63913,0.44325,0.30924,0.9436,0.53713,0.53887,0.56738,0.50443,0.50312,0.5707,0.35885,0.43645,0.5647,0.55226,0.12906,0.1695,0.44905,0,0.71458,0.46924,0.515
0.30669,0.35995,0.10437,0.21729,0.29218,0.41239,0.15019,0.39155,0.46287,0.28328,0.41817,0.39409,0.46851,0.38745,0.30794,0.19201,0.40095,0.31043,0.33174,0.46603,0.38708,0.47423,0.57699,0.34414,0.53587,0.55931,0.60081,0.55473,0.46691,0.37366,0.2606,0.28338,0.95243,0.70261,0.28918,0.3014,0.56761,0.47876,0.33333,0.20859,0.45604,0.09971,0.4642,0.25606,0.23775,0.59817,0.52938,0.42225,0.54632,0.42519
0.90644,0.21565,0.6762,0.80362,0.64288,0.60245,0.39533,0.58809,0.20094,0.68198,0.4676,0.87421,0.64795,0.02836,0.26027,0.49451,0.03035,0.40171,0.60801,0.51892,0.18951,0.27841,0.76931,0,0.82083,0.27232,0.92286,0.73243,0.52078,0.84,0.64734,0.61379,0.87574,0.62639,0.60195,0.57823,0.60647,0.73589,0.37949,0.15688,0.51163,0.54297,0.69079,0.32783,0.40435,0.71528,0.50834,0.05111,0.684,0.69696
0.41211,0.2913,0.208,0.26078,0.55923,0.37726,0.15271,0.09151,0.42439,0.29556,0.47506,0.48655,0.48135,0.52729,0.19898,0.29876,0.53459,0.15364,0.30168,0.41693,0.4571,0.49147,0.47093,0.27618,0.49426,0.44533,0.67942,0.60518,0.48316,0.36522,0.22421,0.20071,0.94588,0.49515,0.43943,0.29197,0.49272,0.52802,0.32737,0.16351,0.57186,0.2994,0.44059,0.19396,0.3431,0.39048,0.34602,0.6041,0.4687,0.38593
0.17593,0.34153,0.05111,0.19489,0.26412,0.39516,0.15835,0.25494,0.54564,0.17794,0.70895,0.29703,0.59718,0.54773,0.14357,0.15986,0.50664,0.10378,0.27045,0.44321,0.46557,0.40107,0.44699,0.33067,0.47065,0.61174,0.34114,0.39951,0.36831,0.81497,0.10608,0.12227,0.93286,0.48636,0.24591,0.25757,0.48361,0.51762,0.46046,0.20166,0.35294,0.72072,0.29756,0.31165,0.18123,0.29648,0.45368,0.74155,0.47331,0.34169
0.40369,0.1968,0.20694,0.38028,0.43388,0.34237,0.08361,0.22257,0.50517,0.3263,0.57383,0.41729,0.40201,0.4278,0.17257,0.48569,0.53122,0.18553,0.37284,0.21607,0.40572,0.09072,0.51872,0.15957,0.51485,0.4557,0.30165,0.45407,0.272,0.47354,0.17066,0.1635,0.94919,0.46998,0.30694,0.28331,0.63182,0.51483,0.48508,0.26809,0.57779,0.35366,0.39496,0.26942,0.23295,0.29637,0.18371,0.57653,0.21006,0.27673
0.32092,0.2792,0,0.3215,0.3836,0.44167,0.13568,0.145,0.59562,0.27033,0.4294,0.28085,0.42379,0.43216,0.16146,0.20378,0.46876,0.24578,0.62629,0.43384,0.60376,0.09263,0.66057,0.52436,0.59989,0.57842,0.41338,0.39896,0.633,0.6649,0.15791,0.22063,0.94348,0.58164,0.544,0.32302,0.48138,0.36652,0.53526,0.30896,0.31349,0.47937,0.40865,0.06803,0.2411,0.3952,0.46595,0.65204,0.57505,0.36502
0.13404,0.31003,0.09062,0.26647,0.23462,0.39234,0.11512,0.14829,0.6949,0.30206,0.43898,0.28328,0.44917,0.50108,0.09895,0.19264,0.51182,0.16778,0.4264,0.31859,0.64569,0.38724,0.50374,0.41294,0.44287,0.48391,0.35162,0.35688,0.45822,0.31478,0.18367,0.28432,0.92549,0.59965,0.45227,0.22637,0.63529,0.38438,0.47286,0.32955,0.42056,0.56468,0.36235,0.17444,0.22027,0.31542,0.30209,0.66123,0.50307,0.33398
0.45589,0.7808,0.1988,0.39254,0.31011,0.44939,0.40476,0.34972,0.73609,0.43972,0.77908,0.56192,0.51777,0.4744,0.21104,0.54774,0.45283,0.5553,0.70853,0.48768,0.80822,0.45568,0.80084,0.74352,0.76304,0.71993,0.34561,0.60553,0.5717,0.27502,0.72352,0.6705,0.8416,0.75466,0.78201,0.47375,0.70246,0.52587,0.72966,0.33434,0.43057,0.17806,0.55251,0.20074,0.46924,0.59384,0.26464,0.75719,0.84072,0.29539
0.57831,0.75979,0.2541,0.51552,0.39962,0.54277,0.21316,0.41517,1,0.60243,0.74266,0.55008,0.54029,0.62364,0.41953,0.4793,0.5468,0.31066,0.55329,0.5843,0.95886,0.44747,0.71231,0.91345,0.63615,0.68384,0.34793,0.59307,0.53472,0.2872,0.34362,0.52184,0.74817,0.6626,0.57786,0.34882,0.64713,0.48146,0.78581,0.17931,0.57363,0.11414,0.81993,0.35188,0.2504,0.58584,0.3471,0.91582,0.73446,0.24438
0.24959,0.4596,0.06614,0.1659,0.20657,0.47143,0.23289,0.25637,0.56291,0.1276,0.6459,0.366,0.52457,0.40898,0.16778,0.20294,0.40372,0.27893,0.23246,0.38108,0.44079,0.4341,0.54156,0.48811,0.5669,0.62595,0.43567,0.41056,0.53253,0.31644,0.4739,0.25968,0.93086,0.61112,0.47744,0.30039,0.58873,0.46859,0.43693,0.40672,0.50053,0.49752,0.44817,0.3617,0.10994,0.43876,0.49771,0.76663,0.56607,0.35859
0.20764,0.12828,0.33996,0.28382,0.65139,0.28914,0.09377,0.32001,0.54459,0.23912,0.38565,0.27598,0.50393,0.34563,0.2319,0.52012,0.35433,0.23664,0.16588,0.27453,0.45351,0.25421,0.64045,0.40675,0.58341,0.36151,0.37062,0.39923,0.31963,0.62242,0.23241,0.20261,0.93344,0.41856,0.20148,0.12337,0.57552,0.4041,0.37653,0.13884,0.32525,0.28379,0.50827,0.29502,0.11547,0.48953,0.34396,0.49612,0.51106,0.16549
0.35736,0.39043,0.16035,0.21414,0.43445,0.40622,0.07734,0.17201,0.61212,0.4164,0.53164,0.41223,0.48699,0.4672,0.19924,0.26866,0.51638,0.11271,0.41556,0.37693,0.61892,0.34394,0.49989,0.45768,0.57114,0.56536,0.43205,0.57745,0.48748,0.39947,0.4625,0.49242,0.93858,0.61276,0.36254,0.34665,0.6345,0.56176,0.47695,0.14331,0.40249,0.04701,0.61255,0.17365,0.17987,0.30404,0.55328,0.64331,0.40791,0.32121
0.2602,0.51503,0.22307,0.25634,0.30607,0.519,0.23624,0.34911,0.62408,0.3917,0.56229,0.38994,0.62143,0.36373,0.10397,0.21073,0.40179,0.24123,0.39659,0.44443,0.55,0.44466,0.49995,0.4862,0.57358,0.60064,0.30517,0.38996,0.5297,0.39692,0.63131,0.49007,0.89448,0.64118,0.61865,0.38858,0.75194,0.52611,0.49349,0.50133,0.36598,0.16954,0.39088,0.21022,0.21426,0.4186,0.65507,0.69396,0.55722,0.3202
0.34573,0.37178,0.27796,0.26908,0.28393,0.36413,0.13424,0.4428,0.45247,0.27254,0.60587,0.36028,0.52266,0.51602,0,0.25653,0.51159,0.24331,0.31262,0.32892,0.38545,0.35456,0.66165,0.56643,0.61492,0.55974,0.31525,0.33748,0.50848,0.47011,0.37626,0.10789,0.9276,0.62084,0.49454,0.3282,0.60698,0.49133,0.43855,0.31695,0.30594,0.13497,0.50022,0.46894,0.21594,0.43755,0.49589,0.50572,0.62327,0.16686
0.37656,0.63123,0.09006,0.38463,0.17057,0.43017,0.37886,0.46329,0.73504,0.71441,0.58523,0.34094,0.50348,0.64034,0.39814,0.30974,0.54068,0.32813,0.54231,0.28195,0.84852,0.56133,0.21925,0.65121,0.20265,0.82908,0.33717,0.38436,0.61372,0.41424,0.26203,0.33718,0.93646,0.60881,0.43409,0.18707,0.39192,0.37938,0.79342,0.16279,0.53323,0.24921,0.73306,0.08057,0.24659,0.37673,0.07948,0.82797,0.68197,0.1774
0.29006,0.38449,0.20458,0.32675,0.55066,0.45714,0.19398,0.50291,0.48443,0.24787,0.57654,0.39605,0.64501,0.37783,0.21858,0.14655,0.38483,0.55374,0.25306,0.38838,0.39182,0.43645,0.5984,0.35731,0.54064,0.55629,0.25906,0.51171,0.47862,0.25996,0.62781,0.42366,0.93556,0.62348,0.51835,0.29938,0.62724,0.58864,0.47006,0.32491,0.32868,0.28205,0.43059,0.46826,0.20981,0.47905,0.41534,0.80538,0.59513,0.2728
0.33021,0.34552,0.0352,0.27026,0.19112,0.29594,0.13384,0.42653,0.48994,0.09998,0.50891,0.39499,0.51531,0.59986,0.14568,0.10112,0.5893,0.19506,0.22444,0.45363,0.43919,0.5334,0.29607,0.17579,0.29108,0.60258,0.33461,0.22041,0.54816,0.20736,0.15577,0.20225,0.97747,0.41206,0.3855,0.1929,0.26714,0.63044,0.59526,0.07998,0.37985,0.02463,0.47758,0.13505,0.07344,0.31273,0.05076,0.76121,0.33116,0.20473
0.75854,0.13209,0.69221,0.7425,0.78864,0.54446,0.43887,0.42716,0.08812,0.57093,0.07241,0.5613,0.64119,0,0.33152,0.22919,0,0.3128,0.65678,0.38474,0.11682,0.54755,0.64808,0,0.67806,0.28861,0.64472,0.47753,0.50055,0.84646,0.42974,0.41172,0.89385,0.5951,0.47659,0.37139,0.57368,0.62875,0.07717,0.50646,0.59321,0.59783,0.60533,0.31952,0.27607,0.63053,0.32924,0.06105,0.62583,0.41504
0.88804,0.5497,0.48957,0.58539,0.42401,0.51992,0.22043,0.56144,0.46865,0.59383,0.62056,0.68998,0.67548,0.41933,0.19723,0.22423,0.38078,0.27539,0.82838,0.45739,0.58151,0.4244,0.65078,0.21364,0.71762,0.73254,0.54842,0.5462,0.63572,0.91207,0.58147,0.44993,0.90989,0.6097,0.84284,0.53103,0.47007,0.68314,0.65549,0.32829,0.4845,0.38687,0.72282,0.23999,0.43168,0.56986,0.34298,0.5682,0.76513,0.53365
0.32647,0.14563,0.25,0.37309,0.33623,0.23969,0.11235,0.52946,0.36873,0.09453,0.43581,0.22915,0.4531,0.30202,0.1802,0.42617,0.31148,0.35133,0.21877,0.28822,0.40335,0.37909,0.45494,0.25909,0.40657,0.51503,0.16252,0.26372,0.41968,0.64223,0.32988,0.2789,0.98214,0.50501,0.30469,0.19403,0.43092,0.41372,0.30308,0.07753,0.18275,0.19023,0.36483,0.26906,0.22532,0.2486,0.05403,0.65189,0.23473,0.20523
0.49266,0.34834,0.52175,0.4782,0.57615,0.38461,0.16396,0.69061,0.24928,0.27475,0.54318,0.4114,0.86395,0.41288,0.20127,0.2795,0.41337,0.62417,0.5046,0.36856,0.45942,0.50952,0.54335,0.31221,0.57805,0.71028,0.2514,0.4293,0.50968,0.61226,0.34266,0.34416,0.94591,0.52497,0.76301,0.39642,0.51551,0.57616,0.3406,0.30564,0.25931,0.28922,0.36524,0.40915,0.37017,0.50228,0.26113,0.43492,0.58576,0.38174
0.16194,0.2149,0.03517,0.31317,0.33427,0.2923,0.12311,0.43008,0.3793,0.18707,0.28442,0.13778,0.46021,0.5711,0.14271,0.22088,0.51943,0.3437,0.18826,0.19859,0.29171,0.69135,0.28052,0.19972,0.25447,0.44925,0.26809,0.25077,0.49976,0.23781,0.30549,0.24685,0.97995,0.47241,0.09176,0.18893,0.4972,0.50698,0.26803,0.39431,0.27739,0.40234,0.24612,0.21903,0.15882,0.32012,0.25817,0.39309,0.5171,0.08827
0.05984,0.13858,0.24377,0.2546,0.11727,0.46473,0.09277,0.25437,0.3777,0.16654,0.28746,0.50172,0.34933,0.42391,0.01909,0.05478,0.45513,0.03861,0.47979,0.13475,0.33187,0.31685,0.17987,0.15588,0.15965,0.43805,0.36384,0.50774,0.53509,0.19292,0.05882,0.10344,0.98532,0.497,0.17283,0.10223,0.29703,0.58825,0.43999,0.31466,0.2244,0.41583,0.14145,0.0921,0.14144,0.18981,0.13975,0.59606,0.19893,0.25879
0.34207,0.32802,0.17404,0.19826,0.37255,0.34583,0.14036,0.50962,0.30466,0.26373,0.6316,0.25309,0.44829,0.48055,0.12545,0.32188,0.44726,0.43356,0.40588,0.24607,0.33161,0.44996,0.34994,0.2236,0.37611,0.49025,0.37371,0.3205,0.5738,0.72502,0.22051,0.28428,0.97582,0.49513,0.40791,0.26619,0.40887,0.40293,0.42876,0.42343,0.34219,0.31597,0.2638,0.30879,0.2796,0.32918,0.33358,0.50773,0.48222,0.21264
0.21345,0.16595,0.04889,0.24175,0.28019,0.15534,0.05774,0.34075,0.38132,0.27314,0.34931,0.32016,0.20013,0.43853,0.11293,0.09981,0.50542,0.10847,0.3034,0.1775,0.33321,0.30256,0.08387,0.19373,0.20162,0.42465,0.43425,0.17296,0.48371,0.8344,0.10487,0.06438,0.97381,0.3524,0,0.10293,0.30467,0.537,0.37199,0.44883,0.44022,0.53866,0.23858,0.09453,0.11559,0.08952,0.09324,0.3457,0.10591,0.21392
0.28794,0.43441,0.25013,0.33117,0.19582,0.39169,0.15021,0.36217,0.41856,0.24057,0.55534,0.48917,0.27857,0.43403,0.0746,0.11348,0.46985,0.09758,0.34376,0.10549,0.48194,0.32584,0.11226,0.19544,0.28304,0.41843,0.42612,0.44782,0.46787,0.85206,0.07793,0.05187,0.97121,0.4523,0.10455,0.14196,0.27319,0.51591,0.52306,0.19771,0.33229,0.49291,0.17912,0.05909,0.08355,0.19403,0,0.51157,0.12953,0.34103
0.55922,0.27884,0.69668,0.3083,0.78981,0.5029,0.14001,0.71328,0.2312,0.43428,0.42623,0.63079,0.75293,0.49324,0.39105,0.29748,0.51542,0.55884,0.38883,0.2701,0.30442,0.77511,0.42148,0.44967,0.45762,0.43592,0.50715,0.49429,0.54219,0.88805,0.26794,0.29629,0.89363,0.46184,0.66476,0.31336,0.53524,0.56306,0.26651,1,0.37763,0.31171,0.5312,0.57939,0.50484,0.34221,0.28844,0.38469,0.44393,0.43884
0.30576,0.30387,0.10887,0.39357,0.34161,0.3147,0.15065,0.28142,0.38843,0.20829,0.45818,0.46124,0.45078,0.42824,0.08344,0.39148,0.44145,0.11006,0.41054,0.3742,0.41354,0.35064,0.47232,0.29587,0.40075,0.57418,0.47064,0.31572,0.5758,0.77833,0.5313,0.36888,0.95903,0.51305,0.55892,0.34432,0.4047,0.36732,0.29765,0.26346,0.36814,0.33919,0.31504,0.21143,0.19006,0.38197,0.12082,0.64273,0.56347,0.44776
0.64224,0.34788,0.79181,0.57131,0.59437,0.62631,0.37212,0.47703,0.51508,0.45229,0.34835,0.62835,0.56616,0.54497,0.32344,0.37569,0.50091,0.29223,0.67742,0.48398,0.47474,0.49742,0.5443,0.19433,0.5825,0.40188,0.57994,0.51397,0.59437,0.89425,0.42248,0.41493,0.89861,0.6303,0.48872,0.33004,0.62083,0.63125,0.46254,0.33546,0.5413,0.29188,0.52473,0.23176,0.24127,0.47223,0.46621,0.67174,0.59728,0.45988
0.33189,0.2888,0.02139,0.30163,0.29152,0.3211,0.10231,0.27508,0.57738,0.35866,0.40626,0.29258,0.41353,0.46299,0.1438,0.19727,0.48373,0.12365,0.4318,0.23817,0.53753,0.29111,0.31347,0.32875,0.43138,0.45785,0.47357,0.38058,0.52189,0.51165,0.21852,0.16565,0.97167,0.57196,0.28334,0.27517,0.39915,0.43373,0.48545,0.17365,0.40299,0.48461,0.26621,0.08398,0.1154,0.21252,0.20334,0.51355,0.2626,0.44803
0.22256,0.3959,0.20528,0.25612,0.18273,0.33429,0.13888,0.40148,0.63473,0.28397,0.50319,0.23041,0.61181,0.45422,0.03964,0.14176,0.44204,0.11466,0.27717,0.34453,0.5458,0.58881,0.32686,0.3662,0.33032,0.58183,0.39422,0.27443,0.5462,0.56438,0.34339,0.329,0.96404,0.64634,0.25752,0.16937,0.50561,0.48712,0.53696,0.28778,0.38115,0.28064,0.44742,0.2566,0.07652,0.19812,0.23508,0.59669,0.40274,0.2
0.38747,0.71628,0.14113,0.29199,0.2926,0.46738,0.17329,0.30996,0.77322,0.62569,0.75903,0.5139,0.47891,0.5855,0.33619,0.24708,0.53066,0.18564,0.61633,0.4481,0.86237,0.31805,0.46194,0.60409,0.49666,0.88523,0.14796,0.3585,0.55738,0.14977,0.45221,0.36465,0.88305,0.572,0.69974,0.38425,0.60014,0.45556,0.79398,0.34309,0.5027,0.28365,0.61591,0.26958,0.20642,0.50246,0.37933,0.85201,0.67194,0.18565
0.31891,0.19766,0.48129,0.41082,0.65802,0.52242,0.26222,0.55013,0.3644,0.54728,0.70582,0.58491,0.60207,0.59099,1,0.34814,0.53406,0.3103,0.76668,0.43695,0.21648,0.76695,0.50218,0.39457,0.44521,0.7208,0.95436,0.36964,0.50005,0.97781,0.47381,0.37826,0.88544,0.36109,0.39521,0.20564,0.64475,0.68289,0.46997,0.54606,0.34799,0.55205,0.44102,0.27042,0.1691,0.48993,0.45167,0.90537,0.51385,0.63581
0.68667,0.36865,0.22022,0.40246,0.59086,0.55943,0.71329,0.61316,0.55997,0.56199,0.51923,0.66957,0.63685,0.31116,0.19713,0.37564,0.28698,0.26974,0.62817,0.53573,0.49545,0.63788,0.714,0.37968,0.67956,0.50744,0.37163,0.46934,0.68809,0.81082,0.66549,0.6376,0.86355,0.76785,0.70443,0.39806,0.68245,0.64352,0.47875,0.26324,0.45596,0.23813,0.47626,0.16001,0.18,0.47677,0.51919,0.57964,0.73037,0.36718
